platform,product,text,date
amazon,Amazon Alexa / Echo,"cool little piece of tech...we’re still learning some of its functions and possibilities, but i can see some potential.  even my ‘technically challenged’ wife already figured out how to video call our daughter.",2026-03-12
amazon,Amazon Alexa / Echo,"i have been extremely impressed with the device as a whole. completely changed sleep schedule and replaced my alarm clock. it is the perfect bedside counter device - alarm, wake up music, weather, top news stories, etc. perfect device for what i wanted and does so much more than i expected it to do, calling feature is also a huge selling point. this is a must own item. probably will grab more echos in the future.",2026-03-12
amazon,Amazon Alexa / Echo,"as an alexa device, it works just as well as any of the other products.  unfortunately it doesn't go up from there.  the ability to play videos is very limited.  you can not play youtube and when you can play a video the cropping of the screen makes it look very strange. there is quite a selection of clock faces, and you can control what is displays with one glaring and very annoying exception.  you can't turn off the &#34;things to try&#34; screen you can turn off the screen scroll, but that defeats the purpose of having the screen.  i don't need to be reminded every 5 seconds what things i can do with alexa.  i don't need the advertising, especially at the cost of this device.  overall, its an expensive alexa device with a screen that's not very useful and annoying.  i would not recommend this until the amazon people get their act together and come up with a screen that's actually useful.",2026-03-06
amazon,Amazon Alexa / Echo,"this device is perfect for a smart nightstand clock. i love how it dims based on the ambient light in the room. its the first nightstand clock i have had in my bedroom in years because the lighting and glow from typical alarm clocks bother me when trying to sleep. the screen on this dims when the lights in the room go out and is not bothersome at all.overall a great addition to my smart home. its nice to be able to tell alexa to turn on/off the bedroom lights without even getting out of bed or reaching for your phone. i have a bunch of other alexa devices, but this was the first one with a screen.",2026-03-10
amazon,Amazon Alexa / Echo,"i love this thing. i talk to it through walls and in other rooms. i have been an amazon lover for a while so i have amazon music unlimited, kindle unlimited, prime video, etc., so i was ready for this when it came out. the screen is just so nice to have.the only thing resembling a down side is that it doesn't always perfectly understand which song i want to hear, but i do have a deep southern accent, lower alabama, so i don't speak english anyways.",2026-03-04
amazon,Amazon Alexa / Echo,smaller than i thought it would be. happy i got a stand so it sits up higher on the bedside table.,2026-03-05
amazon,Amazon Alexa / Echo,echo spot works well except it does not work with the ring doorbell as it states on the website. since they were sold as a pair i thought that it would be app ready.  unfortunately that is not case.  perhaps ring will update so that they can be integrated.,2026-03-01
amazon,Amazon Alexa / Echo,"we've owned a number of echo devices, but have viewed them as more of a toy than a tool.  other than playing music through a sound system, we haven't found much use for them.  we just don't find the voice user interface to be all that efficient.  the echo spot solves the efficiency problem by displaying the information that you're routinely interested in.  furthermore, you can do some basic navigation using the touch screen as well as tailor the settings.  we now use these as bedside clocks.",2026-03-07
amazon,Amazon Alexa / Echo,i love my echo spot.  waking to my favorite music.  being able to completely turn off display at night so my bedroom is dark.  all the skills i have yet to try.  easy to use.,2026-03-04
amazon,Amazon Alexa / Echo,"i like how small it is, but i’m still able to see my ring cameras.",2026-03-09
amazon,Amazon Alexa / Echo,great for checking in on my son after school when i'm still at work.  love getting the weather and traffic in the morning so i can plan my route accordingly,2026-03-14
amazon,Amazon Alexa / Echo,love it!! super fun! easy to use! my three year old even gets involved,2026-03-12
amazon,Amazon Alexa / Echo,i returnef this item because it does not speak spanish,2026-03-07
amazon,Amazon Alexa / Echo,"i am a hardcore fan of echo. infact i am in love with all members of my alexa family. i have echo, echo dot, echo plus and now this new toddler echo spot. every variant has its own beauty. i love feel and size of echo spot. it’s fabulous as far as looks are concerned. it does not have great audio quality (which i did not expect at the time of placing order because of its compact and small size). i bought it to connect with my bose soundtouch.",2026-03-12
amazon,Amazon Alexa / Echo,i love being able to have alexa sing careless whisper into my ear to wake me up.,2026-03-16
amazon,Amazon Alexa / Echo,"works great as a bedside clock but the microphone for alexa doesn't work as well as the normal echo.  sometimes alexa doesn't hear me when i try to interrupt her it to give new instructions.  the speaker also isn't as good as the normal echo.  screen is small so not really useful for viewing any type of video or for seeing who's at the front door.  but, it's great for the bedside.",2026-03-09
amazon,Amazon Alexa / Echo,love it. small with good sound,2026-03-03
amazon,Amazon Alexa / Echo,"with the combination of this, smart plugins, and the alex app i can turn stuff on and off with my phone or telling alexa to do it. i can order stuff, get answers, watch videos, get weather, set alarms, video call, and so much more with this device!",2026-03-10
amazon,Amazon Alexa / Echo,"in a matter of minutes it became indispensable addition to our house. extrimelly useful hub of information, music, automation, communication, and assistant in basic needs. would love to have a voice personalization. some things are better not to said aloud but typed (like door unlocking codes) but that is problem of unwitty developers. so far only positive experience. the privacy invasions is happened way before alexa, it is on your phone no matter brand or carrier. to alexa defence at list it has a button to turn a microphone off.",2026-03-11
amazon,Amazon Alexa / Echo,"i love this device! it's so great. what a great alarm clock and what a surprisingly good speaker! only reason i didn't give 5 stars was because it needs to have a few more features like playing youtube videos, and google play music. the camera is not very good in low light if you decide to drop in and it's dark in the room.other than those minor things, i love it. great buy and would buy again",2026-03-11
amazon,Amazon Alexa / Echo,"great love the display and easy to use, though still learning what all it can do everyday.",2026-03-16
amazon,Amazon Alexa / Echo,"it has been able to interpret my instructions pretty well right from the start, even from a distance. a lot of the skills are excellent. i've added a few of the late shows to my flash briefing but it's ridiculous that it can't access youtube.it might be important to note that adding an event to your calendar is a task; it seems to have difficulty with the time span of an event. i imagine this is a functionality people would use often.",2026-03-08
amazon,Amazon Alexa / Echo,setup was easy and it is a fantastic alarm clock,2026-03-13
amazon,Amazon Alexa / Echo,"great product! highly recommend getting the stand that goes under it, it sits much better on the desk.",2026-03-08
